epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,991.468,0.57412,0.37754,0.90729,0.95836,0.8806,0.92386,0.72555,0.81459,0.5196,1.03723,0.0008054,0.0008054,0.0008054
183,996.838,0.57601,0.38458,0.90995,0.96708,0.87687,0.92252,0.73769,0.79017,0.52337,1.02307,0.0007988,0.0007988,0.0007988
184,1002.27,0.5608,0.3807,0.89929,0.96587,0.8806,0.92466,0.72775,0.80434,0.53825,1.02131,0.0007922,0.0007922,0.0007922
185,1007.96,0.57798,0.3763,0.90793,0.95482,0.90299,0.93315,0.74122,0.78858,0.50244,1.01756,0.0007856,0.0007856,0.0007856
186,1013.7,0.56345,0.37029,0.88261,0.95309,0.90967,0.94246,0.75598,0.77812,0.50224,1.00741,0.000779,0.000779,0.000779
187,1019.44,0.55052,0.37103,0.89671,0.92273,0.91791,0.93763,0.75651,0.76275,0.48278,1.01264,0.0007724,0.0007724,0.0007724
188,1024.83,0.55445,0.36865,0.89163,0.92889,0.88806,0.94017,0.75777,0.79086,0.50849,1.02736,0.0007658,0.0007658,0.0007658
189,1030.69,0.57853,0.3895,0.89555,0.96707,0.87669,0.94419,0.75764,0.78403,0.49302,1.03151,0.0007592,0.0007592,0.0007592
190,1036.3,0.55294,0.36552,0.88915,0.95223,0.89261,0.93197,0.76243,0.75501,0.50643,1.01251,0.0007526,0.0007526,0.0007526
191,1041.79,0.55533,0.36268,0.89349,0.95193,0.88667,0.93057,0.74547,0.77503,0.51761,1.01377,0.000746,0.000746,0.000746
192,1047.21,0.56124,0.37271,0.89553,0.93828,0.90767,0.92984,0.74046,0.7839,0.49957,1.01066,0.0007394,0.0007394,0.0007394
193,1052.97,0.58251,0.37356,0.9008,0.94442,0.88772,0.92359,0.72633,0.81762,0.51203,1.02152,0.0007328,0.0007328,0.0007328
194,1058.41,0.56497,0.39754,0.90098,0.93013,0.88806,0.93339,0.75203,0.80227,0.51084,1.02717,0.0007262,0.0007262,0.0007262
195,1064.22,0.56634,0.37325,0.89921,0.92901,0.8789,0.92386,0.73508,0.81394,0.51462,1.04152,0.0007196,0.0007196,0.0007196
196,1069.91,0.53831,0.36238,0.89331,0.92756,0.91045,0.93634,0.7434,0.83635,0.49021,1.06778,0.000713,0.000713,0.000713
197,1075.54,0.57146,0.37777,0.89309,0.94877,0.89552,0.91933,0.73453,0.83794,0.52374,1.06769,0.0007064,0.0007064,0.0007064
198,1080.78,0.54626,0.362,0.90009,0.92685,0.89552,0.92288,0.73397,0.78857,0.53151,1.02308,0.0006998,0.0006998,0.0006998
199,1086.49,0.56236,0.36809,0.89219,0.92181,0.88806,0.92102,0.73662,0.80002,0.55689,1.03361,0.0006932,0.0006932,0.0006932
200,1092.31,0.54317,0.36327,0.87763,0.91043,0.91022,0.93104,0.73266,0.81379,0.54357,1.03328,0.0006866,0.0006866,0.0006866
201,1097.82,0.53777,0.34732,0.88886,0.92355,0.90157,0.93383,0.74288,0.79947,0.50923,1.02039,0.00068,0.00068,0.00068
202,1103.5,0.5421,0.35372,0.88372,0.93516,0.89552,0.93597,0.74283,0.79179,0.50542,1.02239,0.0006734,0.0006734,0.0006734
203,1108.54,0.5327,0.34839,0.8937,0.92819,0.86821,0.93142,0.74194,0.79465,0.50893,1.00911,0.0006668,0.0006668,0.0006668
204,1114.15,0.54213,0.35927,0.8852,0.94474,0.87313,0.92102,0.73234,0.78993,0.52198,1.01807,0.0006602,0.0006602,0.0006602
205,1119.64,0.54899,0.35948,0.88656,0.93533,0.89552,0.91398,0.72399,0.78052,0.53236,1.03057,0.0006536,0.0006536,0.0006536
206,1125.74,0.51858,0.33984,0.88136,0.95991,0.89336,0.92699,0.73816,0.79619,0.50326,1.03911,0.000647,0.000647,0.000647
207,1131.6,0.56367,0.36181,0.8984,0.95107,0.89552,0.93195,0.73141,0.79176,0.48551,1.03245,0.0006404,0.0006404,0.0006404
208,1137.36,0.55,0.35506,0.88868,0.94375,0.87653,0.91439,0.7075,0.8171,0.56165,1.04852,0.0006338,0.0006338,0.0006338
209,1142.99,0.56223,0.36999,0.89418,0.93821,0.8806,0.92269,0.73769,0.83429,0.56774,1.06875,0.0006272,0.0006272,0.0006272
210,1148.6,0.52438,0.35524,0.87858,0.95861,0.87313,0.9328,0.7511,0.77038,0.53438,1.00962,0.0006206,0.0006206,0.0006206
211,1154.24,0.529,0.33752,0.88024,0.95996,0.89451,0.93696,0.75954,0.7491,0.50729,0.98923,0.000614,0.000614,0.000614
212,1159.92,0.5244,0.34337,0.87061,0.95166,0.88158,0.94175,0.75209,0.78108,0.49037,1.01557,0.0006074,0.0006074,0.0006074
213,1165.27,0.54674,0.36934,0.88691,0.95739,0.89552,0.94887,0.76259,0.77889,0.48944,1.00547,0.0006008,0.0006008,0.0006008
214,1171.22,0.521,0.33424,0.88282,0.95921,0.90299,0.94898,0.76564,0.77002,0.47437,0.99961,0.0005942,0.0005942,0.0005942
215,1176.67,0.52117,0.33547,0.87735,0.95378,0.92402,0.95049,0.7558,0.76699,0.48575,0.99794,0.0005876,0.0005876,0.0005876
216,1182.36,0.55823,0.35597,0.88739,0.9596,0.89552,0.93697,0.74641,0.77424,0.46897,1.0047,0.000581,0.000581,0.000581
217,1188.16,0.51618,0.34117,0.87713,0.95896,0.87189,0.92767,0.73488,0.77951,0.4647,1.02921,0.0005744,0.0005744,0.0005744
218,1193.66,0.50564,0.33294,0.86744,0.94368,0.89552,0.93504,0.74515,0.78027,0.47863,1.02286,0.0005678,0.0005678,0.0005678
219,1198.91,0.52559,0.34309,0.88106,0.9499,0.8806,0.93036,0.72928,0.78909,0.46947,1.03431,0.0005612,0.0005612,0.0005612
220,1204.34,0.53835,0.35607,0.89149,0.9592,0.87714,0.9393,0.74664,0.82289,0.465,1.07196,0.0005546,0.0005546,0.0005546
221,1209.66,0.50721,0.32954,0.87766,0.96746,0.88757,0.93107,0.73033,0.83627,0.49621,1.07194,0.000548,0.000548,0.000548
222,1215.93,0.52846,0.34516,0.87833,0.94521,0.90113,0.93539,0.73647,0.80092,0.50903,1.02406,0.0005414,0.0005414,0.0005414
223,1221.56,0.52088,0.33443,0.8772,0.94487,0.90299,0.93503,0.74821,0.77889,0.50243,1.02301,0.0005348,0.0005348,0.0005348
224,1226.87,0.49445,0.33458,0.87562,0.95758,0.8806,0.94115,0.75661,0.78315,0.49703,1.03241,0.0005282,0.0005282,0.0005282
225,1232.64,0.49371,0.32623,0.87371,0.93018,0.89477,0.93259,0.73562,0.82155,0.50134,1.06526,0.0005216,0.0005216,0.0005216
226,1238.7,0.5228,0.33648,0.88082,0.95116,0.8721,0.92275,0.73311,0.81169,0.49254,1.07027,0.000515,0.000515,0.000515
227,1244.35,0.50284,0.33633,0.86837,0.94922,0.90299,0.92726,0.73998,0.81457,0.50393,1.06212,0.0005084,0.0005084,0.0005084
228,1250,0.50296,0.33539,0.87228,0.96586,0.89552,0.94045,0.75498,0.77368,0.47957,1.02575,0.0005018,0.0005018,0.0005018
229,1255.27,0.48545,0.32519,0.87052,0.95036,0.89552,0.93352,0.7526,0.7616,0.45932,1.01327,0.0004952,0.0004952,0.0004952
230,1261.29,0.50158,0.32312,0.87052,0.96571,0.89552,0.93872,0.75307,0.78011,0.46382,1.02102,0.0004886,0.0004886,0.0004886
231,1266.58,0.47985,0.31829,0.86506,0.95756,0.88806,0.93568,0.74931,0.80623,0.51415,1.04107,0.000482,0.000482,0.000482
232,1272.45,0.50228,0.33299,0.88183,0.96715,0.87888,0.92709,0.73293,0.79644,0.49336,1.04024,0.0004754,0.0004754,0.0004754
233,1278.03,0.5048,0.33059,0.87678,0.93512,0.90299,0.92137,0.7239,0.79231,0.49768,1.03764,0.0004688,0.0004688,0.0004688
234,1283.83,0.50758,0.33406,0.87496,0.97218,0.88806,0.92241,0.72441,0.81724,0.50858,1.05323,0.0004622,0.0004622,0.0004622
235,1289.18,0.49363,0.32409,0.88041,0.96634,0.88806,0.92468,0.7325,0.82111,0.48858,1.06175,0.0004556,0.0004556,0.0004556
236,1294.47,0.50201,0.33448,0.86955,0.97454,0.89552,0.93647,0.74734,0.79672,0.45212,1.04279,0.000449,0.000449,0.000449
237,1299.82,0.51228,0.32855,0.88295,0.95731,0.89552,0.9403,0.75835,0.80097,0.46162,1.04406,0.0004424,0.0004424,0.0004424
238,1305.33,0.49932,0.32426,0.87878,0.95287,0.90519,0.93908,0.75758,0.81518,0.49705,1.04126,0.0004358,0.0004358,0.0004358
239,1310.76,0.4989,0.32352,0.87663,0.97577,0.90179,0.94186,0.77191,0.7909,0.48464,1.02559,0.0004292,0.0004292,0.0004292
240,1315.88,0.48964,0.31191,0.86717,0.97381,0.89552,0.94331,0.76282,0.78359,0.49127,1.03482,0.0004226,0.0004226,0.0004226
241,1321.38,0.48716,0.32549,0.86694,0.96427,0.90299,0.93819,0.75458,0.79352,0.49034,1.04883,0.000416,0.000416,0.000416
242,1326.39,0.50381,0.32638,0.87544,0.93381,0.91791,0.92996,0.74659,0.79486,0.48354,1.04853,0.0004094,0.0004094,0.0004094
243,1332.25,0.50231,0.32451,0.87408,0.93831,0.9081,0.93386,0.75054,0.80926,0.48474,1.05575,0.0004028,0.0004028,0.0004028
244,1337.64,0.49609,0.31893,0.87088,0.9606,0.9098,0.93998,0.75962,0.80695,0.46671,1.06241,0.0003962,0.0003962,0.0003962
245,1343.22,0.48549,0.31479,0.87078,0.97388,0.89552,0.94846,0.7599,0.80637,0.46061,1.07367,0.0003896,0.0003896,0.0003896
246,1348.89,0.47908,0.31935,0.86965,0.97258,0.89552,0.94871,0.76615,0.77625,0.44497,1.04776,0.000383,0.000383,0.000383
247,1354.74,0.49074,0.32531,0.87743,0.97575,0.90096,0.94845,0.76289,0.77088,0.45465,1.03599,0.0003764,0.0003764,0.0003764
248,1359.87,0.47096,0.30753,0.86337,0.96819,0.90849,0.94135,0.75381,0.76747,0.45893,1.02266,0.0003698,0.0003698,0.0003698
249,1365.24,0.47796,0.32605,0.87007,0.9513,0.91045,0.94041,0.75185,0.76851,0.46239,1.0267,0.0003632,0.0003632,0.0003632
250,1371.24,0.47621,0.31539,0.8604,0.95711,0.90299,0.93295,0.74777,0.77438,0.46422,1.03327,0.0003566,0.0003566,0.0003566
251,1376.81,0.46807,0.31369,0.86128,0.96264,0.89552,0.93507,0.74542,0.75942,0.46206,1.02505,0.00035,0.00035,0.00035
252,1382.45,0.47284,0.32688,0.88502,0.93853,0.91155,0.93542,0.73695,0.78739,0.48825,1.03678,0.0003434,0.0003434,0.0003434
253,1387.4,0.47144,0.30928,0.87277,0.97494,0.88806,0.9375,0.74643,0.80471,0.50452,1.04324,0.0003368,0.0003368,0.0003368
254,1393.08,0.45661,0.30335,0.85617,0.96822,0.90933,0.94531,0.75546,0.77925,0.45989,1.02391,0.0003302,0.0003302,0.0003302
255,1398.8,0.4693,0.3041,0.86061,0.97597,0.90921,0.94676,0.75651,0.78604,0.44552,1.04216,0.0003236,0.0003236,0.0003236
256,1404.38,0.46587,0.30501,0.85053,0.96782,0.91045,0.94785,0.76271,0.78293,0.43804,1.03785,0.000317,0.000317,0.000317
257,1409.97,0.45665,0.30085,0.85847,0.96767,0.8935,0.93768,0.74903,0.79223,0.47315,1.04535,0.0003104,0.0003104,0.0003104
258,1415.72,0.45853,0.31395,0.86758,0.97519,0.88014,0.92808,0.74472,0.78383,0.48921,1.03976,0.0003038,0.0003038,0.0003038
259,1421.13,0.46434,0.31705,0.8743,0.96611,0.8806,0.93591,0.74006,0.78748,0.48082,1.04253,0.0002972,0.0002972,0.0002972
260,1427.12,0.46915,0.31131,0.86171,0.95292,0.90629,0.94265,0.75329,0.77693,0.47644,1.03474,0.0002906,0.0002906,0.0002906
261,1432.52,0.4788,0.31806,0.87328,0.96813,0.90684,0.94554,0.75979,0.77638,0.47877,1.04314,0.000284,0.000284,0.000284
262,1438.33,0.44735,0.30118,0.87011,0.95852,0.91045,0.94649,0.75932,0.77663,0.46228,1.04471,0.0002774,0.0002774,0.0002774
263,1444.36,0.4478,0.29319,0.85493,0.95167,0.91791,0.94672,0.75921,0.78611,0.45205,1.04662,0.0002708,0.0002708,0.0002708
264,1450.13,0.46233,0.3043,0.87038,0.95936,0.91791,0.93948,0.75286,0.77495,0.45269,1.04475,0.0002642,0.0002642,0.0002642
265,1455.44,0.4378,0.29426,0.86199,0.93713,0.91791,0.93959,0.74947,0.77946,0.45938,1.05011,0.0002576,0.0002576,0.0002576
266,1460.62,0.45769,0.30232,0.86623,0.95141,0.91791,0.9437,0.75469,0.78026,0.45392,1.05467,0.000251,0.000251,0.000251
267,1466.36,0.46199,0.30431,0.86493,0.96824,0.91015,0.94117,0.74784,0.78289,0.44494,1.05342,0.0002444,0.0002444,0.0002444
268,1471.52,0.4535,0.29618,0.85992,0.9609,0.91697,0.93878,0.74453,0.7776,0.43769,1.04856,0.0002378,0.0002378,0.0002378
269,1477.2,0.46373,0.29826,0.86176,0.97576,0.90121,0.93748,0.74616,0.78806,0.43967,1.05126,0.0002312,0.0002312,0.0002312
270,1482.82,0.46692,0.30553,0.8614,0.96728,0.91045,0.94376,0.75546,0.78059,0.44325,1.05087,0.0002246,0.0002246,0.0002246
271,1488.27,0.45088,0.29683,0.86746,0.95161,0.90299,0.94095,0.75377,0.78264,0.45656,1.05022,0.000218,0.000218,0.000218
272,1494.15,0.47715,0.31131,0.86065,0.93042,0.91045,0.93869,0.75878,0.80967,0.48299,1.06422,0.0002114,0.0002114,0.0002114
273,1499.77,0.44478,0.29258,0.85726,0.94259,0.90299,0.93754,0.75643,0.80812,0.48346,1.06475,0.0002048,0.0002048,0.0002048
274,1505.55,0.4347,0.28942,0.86087,0.93831,0.9081,0.93749,0.7577,0.79987,0.47266,1.06351,0.0001982,0.0001982,0.0001982
275,1511.21,0.45027,0.29466,0.86157,0.93128,0.91025,0.93505,0.75173,0.80596,0.4752,1.07003,0.0001916,0.0001916,0.0001916
276,1517.17,0.4441,0.29301,0.85075,0.92977,0.91791,0.93332,0.75065,0.7946,0.47015,1.06943,0.000185,0.000185,0.000185
277,1522.65,0.45715,0.29226,0.86846,0.93175,0.91699,0.93409,0.74651,0.79625,0.47268,1.06757,0.0001784,0.0001784,0.0001784
278,1528.58,0.44592,0.28997,0.85592,0.93021,0.91791,0.93405,0.75143,0.79057,0.47221,1.06,0.0001718,0.0001718,0.0001718
279,1533.61,0.44419,0.29856,0.84871,0.93186,0.92537,0.93772,0.75084,0.79055,0.46174,1.0534,0.0001652,0.0001652,0.0001652
280,1538.92,0.43872,0.29397,0.84489,0.95226,0.91045,0.93947,0.75001,0.80034,0.46982,1.05552,0.0001586,0.0001586,0.0001586
281,1544.27,0.43934,0.28871,0.85985,0.95153,0.91045,0.93937,0.74924,0.79875,0.46262,1.05559,0.000152,0.000152,0.000152
282,1550.15,0.42189,0.28518,0.854,0.94374,0.91045,0.9336,0.7475,0.78971,0.47049,1.05222,0.0001454,0.0001454,0.0001454
283,1555.41,0.42648,0.28024,0.85181,0.96026,0.90173,0.93553,0.75488,0.78626,0.45695,1.04819,0.0001388,0.0001388,0.0001388
284,1561.14,0.43229,0.29188,0.85815,0.96479,0.89552,0.93797,0.7516,0.78484,0.45607,1.04673,0.0001322,0.0001322,0.0001322
285,1566.78,0.44919,0.29416,0.85953,0.95319,0.91791,0.93793,0.74909,0.78381,0.4577,1.04599,0.0001256,0.0001256,0.0001256
286,1573.21,0.4408,0.28556,0.85578,0.96093,0.91771,0.94147,0.75489,0.78983,0.45957,1.05182,0.000119,0.000119,0.000119
287,1578.47,0.43723,0.28667,0.85418,0.96022,0.91791,0.94067,0.7566,0.80046,0.45336,1.05842,0.0001124,0.0001124,0.0001124
288,1584.22,0.44292,0.28904,0.85617,0.97577,0.90177,0.93957,0.75292,0.792,0.44562,1.05488,0.0001058,0.0001058,0.0001058
289,1589.93,0.41599,0.28314,0.84907,0.95912,0.91791,0.94037,0.75563,0.79144,0.44416,1.05548,9.92e-05,9.92e-05,9.92e-05
290,1595.41,0.44404,0.29498,0.85455,0.97557,0.89394,0.93994,0.75825,0.79799,0.45064,1.05787,9.26e-05,9.26e-05,9.26e-05
291,1603.73,0.42103,0.26808,0.83118,0.95301,0.90805,0.93883,0.74653,0.81668,0.45984,1.07954,8.6e-05,8.6e-05,8.6e-05
292,1609.36,0.43662,0.27123,0.83695,0.93094,0.89552,0.93789,0.74528,0.8069,0.44178,1.06878,7.94e-05,7.94e-05,7.94e-05
293,1615.26,0.40214,0.24951,0.82968,0.9651,0.87313,0.93815,0.74587,0.80319,0.43712,1.06521,7.28e-05,7.28e-05,7.28e-05
294,1621.25,0.40119,0.24218,0.8283,0.97438,0.87313,0.9404,0.75262,0.79971,0.4361,1.06051,6.62e-05,6.62e-05,6.62e-05
295,1626.26,0.40498,0.25133,0.82342,0.97454,0.85698,0.93825,0.74984,0.79699,0.44041,1.05726,5.96e-05,5.96e-05,5.96e-05
296,1630.96,0.38814,0.25025,0.81751,0.96636,0.85761,0.93715,0.74837,0.79443,0.44312,1.05291,5.3e-05,5.3e-05,5.3e-05
297,1636.59,0.39957,0.24835,0.82602,0.95248,0.86567,0.94056,0.74911,0.78939,0.44447,1.04774,4.64e-05,4.64e-05,4.64e-05
298,1642.15,0.41742,0.2516,0.82884,0.95576,0.87313,0.94493,0.75018,0.7837,0.43241,1.04416,3.98e-05,3.98e-05,3.98e-05
299,1647.43,0.39716,0.25136,0.82519,0.96388,0.8806,0.94559,0.75455,0.77909,0.43493,1.04095,3.32e-05,3.32e-05,3.32e-05
